,C8: 17,C40: 18,C4: 18,C14: 29,C5: 123,C1: 143,C10: 104,C18: 62,C42: 24,C2: 16,C29: 60,C47: 46,C26: 26,C13: 73,C37: 53,C16: 4,C23: 5,C30: 3,C36: 5,C50: 4,C3: 3,C44: 2,C19: 2,C39: 2,C7: 15,C20: 15,C6: 2,C34: 2,C21: 2,C33: 2,C12: 14,C45: 1,C28: 1,C22: 1,C49: 1,C51: 5,C48: 3,C24: 8,C43: 4,C38: 7,C53: 5,C27: 7,C41: 6,C9: 3,C52: 6,C32: 3,C25: 3,C35: 2,C17: 8,C46: 8,C31: 7,C15: 4,C11: 5
C8: 17,0.0,0.0002063236374901385,0.009695168978941484,0.009910596326342398,0.010063969595192169,0.010527505138979432,0.010742563249501126,0.011132856613511178,0.01123085873882625,0.011320937502179768,0.011720127781635208,0.011916402297314593,0.011960006180508298,0.012010984554535154,0.012761265531527444,0.01438356643709166,0.014808477499930712,0.016488951328947097,0.017149658463864716,0.017652394244846808,0.017690964395931978,0.018463100441060448,0.018485308025047827,0.018526183523061342,0.01876718976789547,0.01876718976789547,0.018785391264517958,0.018823531354817128,0.01895905855312334,0.01916574430671769,0.024001074282433223,0.02452992268250936,0.02452992268250936,0.02452992268250936,0.02452992268250936,0.03625673368410702,0.041328473882830216,0.04945203273528373,0.05033828332958072,0.05055925593578176,0.06503341246344659,0.06730914730830008,0.07070543778720319,0.08036164162224611,0.0811207050121198,0.09040180420898172,0.09248750701407008,0.09912056127426087,0.14990943944167634,0.1670306550950894,0.17229078563067385,0.19733376053388266,0.2142567926907768
Deviation,-,10%,40%,40%,45%,45%,45%,45%,45%,45%,45%,45%,45%,45%,50%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,17,17,0,0,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C9: 3,C25: 3,C32: 3,C43: 4,C3: 3,C5: 123,C1: 143,C48: 3,C10: 104,C17: 8,C11: 5,C18: 62,C29: 60,C13: 73,C47: 46,C31: 7,C37: 53,C53: 5,C24: 8,C46: 8,C41: 6,C42: 24,C26: 26,C14: 29,C33: 2,C51: 5,C15: 4,C30: 3,C16: 4,C38: 7,C40: 18,C8: 17,C21: 2,C27: 7,C4: 18,C20: 15,C7: 15,C52: 6,C36: 5,C2: 16,C12: 14,C34: 2,C50: 4,C6: 2,C23: 5,C19: 2,C44: 2,C39: 2,C35: 2,C45: 1,C28: 1,C49: 1,C22: 1
C9: 3,0.0,0.00012872763697093496,0.004792084274779113,0.005417236187357609,0.012370454794316504,0.016537529236751617,0.016632924280734054,0.019501885840895995,0.019529621660475272,0.019715848308437967,0.02246494211046432,0.023795267383358083,0.023842212587205903,0.024589723266860958,0.02528941165943515,0.0257113378962689,0.025944396145406102,0.02647678062527611,0.029971001204370608,0.030167708481110674,0.0385980222555866,0.04142116307647188,0.0478435918367347,0.05319838161971186,0.05368510065328215,0.054085215046008064,0.055195813643176606,0.05647943152909445,0.06277798681972789,0.0648780609261241,0.07312544586047437,0.08036164162224611,0.08253696021017115,0.08894798912446025,0.09920977029237736,0.10388749051328904,0.10388749051328904,0.10409731325126936,0.1056585896478795,0.10991996412247304,0.1105260348234864,0.11073670878025266,0.11657341898681314,0.12032330680310956,0.15078299765605252,0.19331708922018406,0.2019832025517983,0.2223410400009747,0.3681032254142825,0.5933856675948974,0.5933856675948974,0.5933856675948974,0.5933856675948974
Deviation,-,5%,10%,15%,20%,20%,20%,20%,20%,25%,25%,25%,25%,25%,25%,25%,25%,25%,25%,25%,30%,30%,35%,35%,35%,35%,35%,35%,40%,40%,40%,45%,45%,45%,45%,50%,50%,50%,50%,50%,50%,50%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,3,0,0,0,0,3,3,0,0,3,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
